,date,location,text
1198,2023-12-22T21:08:16.000Z,Itaewon,#faustseoul #itaewonclubbing #seoulclubbing #clubbinginkorea #clubbinginasia #counterculture #technoclubs #technoclubseoul #woodwood_copenhagen #woodwood
1199,2023-12-22T19:24:15.000Z,Itaewon,
1200,2023-12-22T19:09:21.000Z,Itaewon,_#boyz2men 🎙️ #endoftheroad 📀 #gyeongridangil 🇰🇷 #roxybar 🔊
1201,2023-12-22T17:51:46.000Z,,집에 갈때까지 따뜻하게💚털을 길게 미용해도 전보다 갑자기 짧아져서추워하는 우리 친구들 위해서 준비했어용🙌입고 벗기기도 편하구보들보들 포근하구편하게 입고 잘 있어주는 모습에 뿌듯😍@cape_groomer항상 아이들 생각하는 마음과좋은 망토 만들어주셔서 진심으로 감사합니다🙏🙇‍♀️#대기망토 #꼬똥드툴레아 #이태원애견미용 #로우스트레스 #베럴라이프 #베럴그루밍 #훈쌤
1202,2023-12-22T16:25:33.000Z,Itaewon,
1203,2023-12-22T15:29:07.000Z,Itaewon,Itaewon🍻
1204,2023-12-22T15:24:32.000Z,Itaewon,크리스마스가 유독 잘 어울리는 디자인이 바로 드롭솝인거 같아요.✨너무 추워서 밖으로 나가는게 힘들지만 예쁜 수강생분들의 바누를 사진에 담다보면 훈훈하고 따뜻해져요.인기있는 디자인은 이유가 있는거같아요😉시즌에 어울리는 비누는 그 색만으로도 기분이 좋아지는 힘이 있는거 같죠❤️
1205,2023-12-22T15:16:17.000Z,Itaewon,사연 없는 고독한 그녀
1206,2023-12-22T14:53:43.000Z,Itaewon,커버업진행중 Coverup tattoo@sting_tattoo_cover_up@sting_tattoo@cover_up.tattooer@best_coverup@whiteonblacktattoo#stingtattoo#coveruptattoo#coverup#tattoocoverup#canadatattoo#vancouvertattoo#itewontattoo#이태원타투#평택타투#커버업타투#타투커버업#커버업타투전문#커버업타투잘하는곳#커버업전문#커버업#춘천타투
1207,2023-12-22T14:43:56.000Z,Itaewon,커버업타투 Coverup tattoo@sting_tattoo_cover_up@sting_tattoo@cover_up.tattooer@best_coverup@whiteonblacktattoo#stingtattoo#coveruptattoo#coverup#tattoocoverup#canadatattoo#vancouvertattoo#itewontattoo#이태원타투#평택타투#커버업타투#타투커버업#커버업타투전문#커버업타투잘하는곳#커버업전문#커버업#춘천타투
1208,2023-12-22T14:36:03.000Z,Itaewon,점심을 시작으로 4차까지 알차게 먹은 하루😋 8시간 동안 수다를 떨었네🤩
1209,2023-12-22T14:17:24.000Z,Itaewon,"크리스마스 선물로 핸드메이드 지갑 만들기 🌿곧 다가오는 크리스마스.의미가 가득 담긴 세상에 단 하나뿐인 제품 만들어소중한 사람에게 선물 전달 해보세요 🎄📍올리에띠 가죽공방 ✔️ 주소 : 서울 용산구 녹사평대로54길 23-1.1층 올리에띠 ✔️ Classes are available in English ✔️ 당일예약, 단체예약, 출강가능 .#이태원가죽공방 #원데이클래스 #올리에띠 #olietti #craftclass"
1210,2023-12-22T14:14:09.000Z,,#merrychristmas #christmastree #seoul#yongsan #breitling #namsantower#cityscape #jamiroquoi
1211,2023-12-22T13:55:50.000Z,,I‘ve been having enjoyable days every day!
1212,2023-12-22T13:48:12.000Z,Itaewon,#《梨泰院 class》景點 ：甜栗酒館
1213,2023-12-22T13:32:55.000Z,,스무살 마지막 겨울❄ #첫눈 #크리스마스
1214,2023-12-22T13:27:22.000Z,Itaewon,High hopes for the rest of the trip
1215,2023-12-22T13:25:39.000Z,Itaewon,맛있고 예쁘고 친절한 곳에서 시작한 크리스마스 주간 🎅🏻 계획한 건 없지만 따뜻하게 입고 총총거려볼게요 🍓🫧🤍
1216,2023-12-22T13:17:47.000Z,Itaewon,1도 안 춥다..
1217,2023-12-22T12:45:17.000Z,Itaewon,읏츄
1218,2023-12-22T12:44:47.000Z,Itaewon,**selama promo masih ada**min 4peserta tripMore info wa.me/08115552102 🤗🤗
1219,2023-12-22T12:19:50.000Z,Itaewon,🌬️
1220,2023-12-22T12:10:39.000Z,Itaewon,나비와 꽃🌸..#라인타투 #미니타투 #꽃타투 #나비타투
1221,2023-12-22T12:06:38.000Z,Itaewon,-New Arrival Today ! 🇺🇸Old Cabela‘s Tree Camo CoverallsOld Patagoni Synchilla Vest Old Berghaus Dart 35 Backpack 80’s Discus Plain Hoodie 60~70‘s Unknown Rayon Sweatshirts Thee Hysteric XXX Wool Jacket Old US Army Camo Field Jacket -#앳더프론트 #아메리칸캐주얼 #이태원빈티지 #이태원빈티지샵 #트리카모
1222,2023-12-22T12:05:02.000Z,Itaewon,연말🤍...... #フォ ローバック#いいねした人全員ファローする #いいね返し#いいね返します #좋아요테러 #좋반 #좋아요 #좋아요반사 #팔로우 #follow4like #fff #followforfollowback #likeforlikes #like4follow #14f #f4f #141 #ootd #韩国人 #留学生 #美女#フォロー バック#いいねした人全員ファローする #いいね返し #いいね返します #첫줄 #00년생 #크리스마스 #연말 #연말파티 #파티 #2023 #이태원
1223,2023-12-22T12:03:00.000Z,Itaewon,@boutique.process
1224,2023-12-22T12:00:30.000Z,,이태원 플오우카페의 다양한 사이니지 입니다. 분위기있는 공간에 어울리는 매력적인 간판 by사인그라피
1225,2023-12-22T11:59:13.000Z,Itaewon,질투쟁이....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #질투 #대마왕 #mbti #친구 #연인
1226,2023-12-22T11:59:07.000Z,Itaewon,뽀굴머리 거셀 의진모음zip.
1227,2023-12-22T11:51:23.000Z,Itaewon,조금의 옷과 조금의 떡을 드리고 왔습니다. 저희 많이 어설픕니다. 그래도 노력하고 있습니다. 메리 크리스마스 보내십시오.
1228,2023-12-22T11:49:00.000Z,Itaewon,🎄Mirry Merry Christmas🎄
1229,2023-12-22T11:39:07.000Z,Itaewon,
1230,2023-12-22T11:30:50.000Z,Itaewon,"Ice cream for Christmas ? Maybe too cold I guess...Anyway Santa has promised to visit our shop on Monday, once he is done with his many deliveries !!!"
1231,2023-12-22T11:24:35.000Z,Itaewon,Healed 🖤✨💫 무보정 발색 사진입니다!..#포레타투 #타투발색 #발색 #별자리타투 #여자타투 #여자팔타투 #어깨타투 #발색사진 #forettattoo #healedtattoo #tattoohealed #itaewontattoo #seoultattoo
1232,2023-12-22T10:55:35.000Z,Itaewon,STANGER EXHIBITION DAY1
1233,2023-12-22T10:53:18.000Z,Itaewon,"갱얼쥐랑 스키뽀이 고민 했지만 후회하지 않아 …⛷️❤️‍🔥 왜냐면 스키뽀이 품절이라구(이런거에 괜히 만족) 무튼, @thebarnnet 인테리어에 반하고 옷에 반하고 포토존까지.. 모든 것이 완벽한 브랜드였다. 📚"
1234,2023-12-22T10:48:52.000Z,Itaewon,@boutique.process #세이블#추천템(2023.42)
1235,2023-12-22T10:43:57.000Z,Itaewon,⠀Chips #100올해 정말 많은 스니커즈가 발매가 되었습니다. 여러분들의 “올해의 신발”엔 어떤 모델들이 있을까요?⠀칩스에서는 무슨일이 일어나는지 한눈에 볼수 있는 칩스쇼는 스택하우스 유튜브 채널에서 확인해주세요 ▶️⠀-⠀⠀서울시 용산구 이태원동 225-12칩스 이태원 영업시간수 ~ 토 1pm - 9pm일 12pm - 8pm⠀언제나 칩스를 사랑해주시고 굿즈 구매해주시는 모든분들께 감사의 말씀드립니다. 🙏🙏⠀⠀⠀Chips~!!!💚❤️💙⠀Chips Only!⠀photo by @chinguondamoon⠀#stackhouse #chipsitaewon #sneakerhouse #스택하우스 #칩스이태원 #스니커하우스
1236,2023-12-22T10:31:22.000Z,Itaewon,dec 22nd
1237,2023-12-22T10:08:00.000Z,Itaewon,Типикал викенд ин Кореа
1238,2023-12-22T10:06:45.000Z,,돈잇버거 재료 수확
1239,2023-12-22T10:05:46.000Z,Itaewon,1️⃣9️⃣ December (수) 🐩🦮☃️🐕🐕🐕🧖🏻‍♀️🧖🏻‍♀️🧖🏻‍♀️👃🏻🚂 Oh Gamja 🫤Texel 🩰 😳 💧❄️ 🫡 Evie were🐺🐶 #jindomix #koreanvillagedog #mixedbreed #poodle #brittanypoodle #labradoodle #partipoodle #rescuedog #ridgeback ℹ️ #k9 #강아지 #dogpack #packwalk #산책 #doggydaycare #애견유치원 #dogoftheday #dogsofseoul #dogsofkorea #도그스타그램 📍#경리단길 #이태원 #용산 #서울 #korea 🇰🇷
1240,2023-12-22T09:55:49.000Z,Itaewon,Cat cover-up tattoo of ex’s photo #coveruptattoo #커버업타투 #서울타투샵 #이태원타투 #opiumtattoo #홍대타투
1241,2023-12-22T09:54:38.000Z,Itaewon,밸런스 대박 ㅋㅋ....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #친구 #밸런스게임 #장기자랑 #토론
1242,2023-12-22T09:52:30.000Z,Itaewon,"⠀연말느낌으로 심플한데 은근 화려해용🫢✔️이달의아트 94.-⠀⠀⠀🎄신규젤고객 타샵 젤 제거 만원할인⠀🎄글리터그라데이션 만원할인⠀🎄첫방문 젤네일 20%할인⠀🎄이달의아트 30%할인⠀⠀⠀🚫이달의아트와 첫방문할인 중복불가🚫⠀⠀📞02.790.4182이태원역 도보1분(이태원동 127-1,4F)DM문의안받아요❌❌📲kakaotalk-flornail⠀"
1243,2023-12-22T09:52:00.000Z,Itaewon,"#슬릭컷 + #슬릭펌 , 블럭컷은 포인투 ••🖤🖤🖤  #오버힐 #overhill"
1244,2023-12-22T09:48:59.000Z,Itaewon,#nagoyafood #나고야맛집 #아츠타호라이켄마츠자카야점 #matsuzakaya #나고야장어덮밥 #🍱 #👘 #nagoya #nagoyatrip #👍🏻 #🥹 #🩵또 생각나는 나고야 아츠타 호라이켄 장어덮밥…!!!!!웨이팅한 보람이 넘치던곳😌😌나고야여행시 꼭 가야함….('ω'✌︎ )
1245,2023-12-22T09:45:19.000Z,Itaewon,#finearttattoo ...#koreatattoo #서울타투샵 #이태원타투
1246,2023-12-22T09:42:32.000Z,Itaewon,❄️#영하 일때는 #술자제 해야 합니다 🥃🍾🥂#술꼬마 🎄
1247,2023-12-22T09:21:54.000Z,Itaewon,옴팡지게 즐기고 온 TRC 송년회🎊🍾어마어마한 협찬품들로 가득했던 파티크루분들 노는것만 바라봐도 재밌더라!!💃🕺🏻헬륨도 한가득 먹고왔당 ‘_’v@hyunoo_moon 크루장님의 인연으로 다양한 사람들을 만날수 있게 되어서 너무 고맙습니다아!!TFT 송년회 준비하시느라 수고많으셨어요 내년에도 화이팅해보아요☺️🎉 @travel_running_crew 📸@nicechoi_ce @yks.workout @class0321 @exercise_f4j #트래블러닝크루 #TRC #송년회
1248,2023-12-22T09:20:45.000Z,Itaewon,
1249,2023-12-22T09:18:10.000Z,,"..멘션 크루는 디자이너 크루로써 남들보다 이쁘게 남들보다 좋은 재료로 남들과 다르게 만들고 싶고 그렇게 디자인하고 제작하여 판매까지 하고 있습니다. 이번주에 만든 이 가구처럼 사용자의 니즈에 맞게 이쁘고 좋은 재료로 누구보다 실용적으로 사용할 수 있는 가구, 오브제들을 저희의 스타일에 맞게 디자인하여 앞으로도 누구보다 위트있는 위트다운 가구, 오브제들을 잔뜩 선보일 예정이니 많은 기대와 관심 부탁드립니다. 이제 다음주면 오이주 프로젝트가 이름에 맞게 오십 이주를 맞이하며 성황리에 마무리 될 예정입니다. 앞으로 멘션크루는 오이주프로젝트가 마무리 되더라도 더 멋진 프로젝트를 가지고 내년을 힘차게 출발할 예정입니다. 올 한해 지켜봐주신 여러분께 감사하고 내년에도 잘 부탁드립니다. 감사합니다."
1250,2023-12-22T09:08:29.000Z,Itaewon,2023.12.23 8pm 크리스마스 파티 ♥️🎄♥️🎄e v e n t 🎄다양한 주류를 저렴한 가격에 만나보실수 있어요! :-)적용기간은 12월 23일 24일 25일 3일만!! 이벤트 진행합니다! 🫶🏻#moed#cafe#christmasparty #seoultour
1251,2023-12-22T08:10:06.000Z,Itaewon,내 순위가 2등이라고? 말도안돼....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #mbti #성격 #불 #열정 #불꽃
1252,2023-12-22T07:59:21.000Z,Itaewon,까불면 안되는 날씨🥲
1253,2023-12-22T07:47:32.000Z,,아구아구뭔 망신 우째나만 챙피한건가?아무도 신경 안쓰는건지ㅎㅎ3XL가 모냐 내 옷 사이즈라고 생각들 했을까?ㅠㅠ우리 매장부터 집까지 퇴근 출근까지 이틀을 붙히고 다녔다니ㅠ에구구  나만 챙피 ㅎㅎ직업이 뭐냐 ㅎㅎ#큰옷#3XL#4XL #5XL#이태원남자큰옷#큰옷빅보스#겨울큰옷
1254,2023-12-22T07:40:29.000Z,Itaewon,"2023년 마지막날은 이태원에서 우리 모두 다 같이😸<CO-OP ITW 2023📣>“VOLNOST x TUNNEL x BBCB x TELLER”• DATE : 2023.12.31.SUN• OPEN : 8PM• LOCATION : @process.itw이태원에서 개성강한 4개의 베뉴가 뜻을모아 연말연합파티를 개최합니다. 다사다난했던 올해, 기쁨과 슬픔이 유난히도 많았던 올해를 우리 방식대로 축하와 위로를 전하려고 합니다.우리가 준비한 음악과 아트전시는 새로운 메세지로 탈바꿈하여 미래를 향하는 문화가 되기를 바라는 희망을 담았습니다.각 베뉴를 대표하는 22명의 DJ들의 음악과 소리의 흐름을 완벽하게 시각화한다고 평가받는 4명의 MEDIA ARTIST의 AUDIO VISUAL 전시를 준비했습니다.12월31일 다함께 모여 2023년의 위로와2024년의 새로운 희망을 맞이합시다❤️SAVE THE DATESAVE THE CULTURESAVE THE LOVE<DJs>COMAROBOTCONANCOSMODJ SINGRIDGUMIJONGHOKANGSEONGMINKIBUMKIM.QNAKIMMTAEMIHAKMINJOONMIZAE LIMMØEUVNUJEATPURUSHARTRPSI JINSIOTSUNDAY LEEZEEMEN& More<EXHIBITION>CLAUDE @claude_worksKOHUI @ko_hui_NSYME @nsyme.artSUNJEONG HWANG @piecedesun• Track by @alenskanner - Intruder• Design by @hye_reeeee#co_op_itw #volnostseoul #bbcb #tunnelseoul #tellerseoul #happynewyear #nye #rave #raveparty #itaewon #nujeat"
1255,2023-12-22T06:58:12.000Z,Itaewon,🥃Glendronach 12Y(논칠 2018년 병입) 43% 700ml-현행보단 약간 높은 금액대지만 저렴히 날립니다😎 총12병 수량!
1256,2023-12-22T05:26:15.000Z,Itaewon,❄️❄️
1257,2023-12-22T05:04:52.000Z,Itaewon,#솜브레 #브릿지염색 #하이라이트염색 감사하게도 요번주 풀예약이였습니다🫧🤍크리스마스 연휴 잘 보내세요😇-문의 및 예약 010 8379 6671 카톡 : hairshopkiki 네이버예약 👉🏿 kiki키키
1258,2023-12-22T04:40:55.000Z,Itaewon,오랜만에 이태원 감성 아주 낭낭하게 느끼네
1259,2023-12-22T04:32:06.000Z,,@kaltkalterkalt
1260,2023-12-22T04:30:41.000Z,Itaewon,➡️➡️➡️역대급 재입고라고나 할까(수량 각10병씩)Balvenie 17 Double Wood  47.8% 700ml 아메리칸 오크 16년 숙성후 유러피언 셰리 캐스크 1년 숙성 12년 더블우드와 숙성방식 동일Balvenie 15Y Single Barrel  Sherry 47.8% 750ml-750ml를 700ml보다 싸게!(700ml 아니라는것을 다시 한번 강조!)
1261,2023-12-22T03:44:21.000Z,Itaewon,.벌써 크리스마스 주간🎄아직 쪼끔 남았으니까다들 방심하다 뿌엥하지말기~햅삐메리크리스마스🥰
1262,2023-12-22T03:15:55.000Z,,#nagoya #osukannon #osushoppingstreet #오스칸논 #오스칸논신사 #오스상점가 #나고야여행 #나고야명소 #⛩️ 2박3일은 너무 짧은 나고야..🥲🥲#japan #japantrip #nagoyatrip #🎇
1263,2023-12-22T03:14:30.000Z,Itaewon,
1264,2023-12-22T02:47:05.000Z,Itaewon,동글동글 굴러다님 😭🐷올해 마지막 프로필반 횐님 계단열심히 타시네👏🏻👏🏻👏🏻#광고#운동#헬스#다이어트#유지어터#한남동PT#이태원헬스장#이태원헬스#한남동헬스#이태원에이블짐#이태원맛집#에이블짐#바디프로필#칼로바이#퍼펙트파워쉐이크20g#calobye#올헬씨
1265,2023-12-22T02:22:35.000Z,Itaewon,Thug Club⛓️🪙🔗
1266,2023-12-22T01:57:31.000Z,Itaewon,나의 이상형은?....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #이상형 #mbti #믿음 #연애 #로망
1267,2023-12-22T01:48:00.000Z,Itaewon,Our Christmas corgi: Charlie girl! 😛
1268,2023-12-22T00:17:07.000Z,Itaewon,한국폴리텍대학 서울정수캠퍼스 기계시스템디자인과 제품 디자인 하이테크 과정 모집 중!
1269,2023-12-22T00:14:02.000Z,Itaewon,인기 많은 이유가 있네....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #인기 #mbti #잇프피 #친화력 #배려
1270,2023-12-21T20:32:14.000Z,Itaewon,"안녕하세요 이태원에서 인체에 블랙워크를 공부하고 있는”바바코“라고 합니다!이전 스타일로 복귀하기 위해 최대한 낮은가격에 작업하려고 합니다주제,소제에 맞는 주문제작도 하려고 합니다문의/상담은 오픈채팅,DM으로 연락주시길바랍니다! 많은 관십 바랍니다!쌍생아의 갑옷....#darkart #blackwork #blackworkers_tattoo #tattoo #tattooart #tattooartist #tattoostyle #이태원타투 #타투 #타투디자인 #타투도안디자인 #타투문의 #블랙워크 #블랙워크타투 #블랙워크타투도안"
1271,2023-12-21T19:06:34.000Z,Itaewon,"안녕하세요! 이태원에서 인체에 판화작업을하고 있는”바바코“라고 합니다!위 스타일직업량을 늘리기 위해낮은 가격에 작업하려고 합니다!주제,소제에 맞는 주문제작도 해드리고 있으니 많은 문의 바랍니다!문의/상담은 오픈채팅,DM 입니다.말(손님의 스타일을 기반으로 한)....#engraving #penandink #darkart #macabreart #woodcuttattoo #blackwork #blackworktattoo #blackworkart #linaart #illustration #tattoodesign #linework #이태원타투 #판화타투 #타투도안 #타투디자인 #타투도안제작"
1272,2023-12-21T18:15:40.000Z,Itaewon,이태원 너무 오랜만이였는데 저 세상 추위🥶 바계슬과 중학교때부터 둘이 보던 생일이 올해는 주리언니도 같이 행복해우➰🤍
1273,2023-12-21T17:52:10.000Z,,"Читай описание!👇В свои права вступает одно из самых могущественных и ярких животных восточного календаря. Нас ждет необычный, интересный и изобилующий событиями год. В прошлом простолюдины не могли «прикасаться» к божественному Дракону, за это могло последовать серьезное наказание. Но как символ года Дракон — вовсе не такой уж суровый. Считается, что под его покровительством всегда проходят едва ли не самые удачные времена. От грядущего года Дракона стоит ждать хорошего: приятных перемен, встреч, решения многих проблем. 2024-й год обязательно должен быть таким! Ведь тут добавляет свое влияние и цвет — зеленый. В восточной культуре он обозначает спокойствие, гибкость, умение подстраиваться под обстоятельства без ущерба для себя. Кроме того, зеленый цвет символизирует народ. А это значит, что Дракон проявит к простым жителям планеты особую благосклонность. ❤️Каждая деталь этого Дракона подвижная!Он нежно переливаеться от синего к зелёному.И очень приятный на ощупь! 🐉Великолепный подарок!🎁Вы можете заказать эксклюзивные игрушки для детей и сувенирную продукцию для взрослых!Потому что все это печатает 3D принтер!Приём заказов тут>> @nadya.yudaeva#скороновыйгод #новыйгодвкорее #символгода2024 #сеулкорея🇰🇷"
1274,2023-12-21T17:10:08.000Z,,"А вы уже украсили свою красавицу?🌲Игрушки на ёлку! 🌲Словно шёлк,меняют цвет как хамелеон  а также сделаны из экологичного материала! Отличный подарок на новый год!🎁Заказать такую красоту можно тут>>@nadya.yudaeva #скороновыйгод#новыйгодвкорее#игрушкинаелку#красотавкаждыйдом#сеулкорея"
1275,2023-12-21T16:18:40.000Z,Itaewon,
1276,2023-12-21T15:45:24.000Z,Itaewon,
1277,2023-12-21T15:38:40.000Z,Itaewon,🎄
1278,2023-12-21T15:20:11.000Z,Itaewon,＊＊📍 @thebarnnet 🍃🍊☁️💙next...🤎＊＊#korea#koreafashion #koreastyle #koreatravel #thebarnnet #fashion#code#outfit #ootd
1279,2023-12-21T14:53:36.000Z,Itaewon,머무르지 마요
1280,2023-12-21T14:45:21.000Z,Itaewon,깔끔한 꽃 두송이🌸..#라인타투 #미니타투 #꽃타투 #귀타투
1281,2023-12-21T14:41:17.000Z,Itaewon,대학졸업부터 타투이스트가 되어 첫 게스트 워크까지 너무 의미있고 소중한 한해 #2023
1282,2023-12-21T14:03:06.000Z,Itaewon,ㅎㅎㅎ
1283,2023-12-21T13:58:35.000Z,Itaewon,실로 꿰고 엮어서 노트 만들기 예뻐 😍#북바인딩
1284,2023-12-21T13:56:25.000Z,Itaewon,🐳🐳🐳🐳🐳🐳
1285,2023-12-21T13:39:15.000Z,Itaewon,#blacklongsleeve #blacktraditionaltattoo #oldworkers 긴팔 진행 중👍👍 23년 마지막 긴팔🔥🔥
1286,2023-12-21T13:29:01.000Z,Itaewon,12월16일 소중해◡̈
1287,2023-12-21T13:11:48.000Z,Itaewon,🎄
1288,2023-12-21T13:03:23.000Z,Itaewon,미멜크🎄🤍..#크리스마스 #크리스마스트리 #크리스마스케이크 #크리스마스파티 #미멜크 #christmas #christmas🎄
1289,2023-12-21T13:00:02.000Z,Itaewon,to reaching nirvana 🪷
1290,2023-12-21T12:58:10.000Z,,프로필 링크에 구매처 있어요 ....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #텀블러 #텀블러추천 #텀블러사용 #텀블러정보 #스탠리텀블러
1291,2023-12-21T12:45:49.000Z,Itaewon,수강생의 콘초버튼
1292,2023-12-21T12:43:23.000Z,Itaewon,🍰
1293,2023-12-21T12:40:59.000Z,Itaewon,잇몸만개 이태원
1294,2023-12-21T12:17:04.000Z,,We don’t think they’re ready for Lem’s jelly 😳
1295,2023-12-21T12:09:00.000Z,Itaewon,1️⃣8️⃣ December (화) 😕🤨🙄😳🧠 trust 🙈☺️😛😝😵‍💫😐🤔☃️☃️☃️😝😏🐶 #koreanvillagedog #labrador #chocolatelab #mixedbreed #poodle #labradoodle #partipoodle #rescuedog #ridgebackℹ️ #k9 #강아지 #dogpack #packwalk #산책 #doggydaycare #애견유치원 #dogoftheday #dogsofseoul #dogsofkorea #도그스타그램 📍#경리단길 #이태원 #용산 #서울 #korea 🇰🇷
1296,2023-12-21T11:34:29.000Z,Itaewon,종강과 동시에 전현지 봉인해제 😈#돈룩업 #dontlxxkup #hatredofxmas
1297,2023-12-21T11:31:53.000Z,Itaewon,: 어쩌다보니 이런저런 일로 부득이 러닝을 제대로 못했네요.갑작스레 몸살과 입술포진이 덩달아 생긴 것을 보니 스트레스도 가득했나 봅니다. 한 해의 마무리가 참 힘드네요🫠 아무쪼록컨디션 관리 잘해서 다시 부지런히 달리도록 노력하겠습니다🫡
1298,2023-12-21T11:28:26.000Z,Itaewon,오늘까지 생일해야겠다🥳오늘도 축하해줘서 고마웅 다들❤️
1299,2023-12-21T11:25:54.000Z,Itaewon,#협찬 @itaewon__danco 알쓰는 🍑🥊
1300,2023-12-21T11:09:58.000Z,Itaewon,
1301,2023-12-21T11:07:24.000Z,Itaewon,-New Arrival Today ! 🇺🇸90's Spieth Racing Leather Jacket 70's L.L.Bean Corduroy Jacket Old Champion Zip-up Hoodie 90's Golf With your Friends Sweatshirts 90's Woolrich Blouson Jacket Old J.Crew Zip-up Cardigan 80's~90's Blank Sweatshirts -#앳더프론트 #아메리칸캐주얼 #이태원빈티지 #이태원빈티지샵
1302,2023-12-21T10:49:14.000Z,,"솔직히 첨엔 다 그랬었죠?? 오모프..플라타요?😵‍💫📝Repost @jtbcnews ✂️(모든 권리는 영상 제작자에게 있습니다. 문제시 삭제하겠습니다.)if there‘s a problem, DM to me for removal/ All rights belong to the owners)🚨이 게시글 보고 떠오르는 관원, 친구 태그/공유Tag bros who will like this!🚨프로필 우측 상단 위 게시물 등 알림 켜기!Turn Post Notification On더 많은 주짓수 정보와 영상을 위한 팔로우💙Follow for more jiu-jitsu information and videos#주짓수 #주짓떼로 #주짓떼라 #주짓수그램 #주짓수스타그램 #한남동주짓수 #jiujitsu #jiujitsulife #jiujitsulifestyle #motivation #주짓수밈 #밈번역 #jiujitsumeme"
1303,2023-12-21T10:48:39.000Z,Itaewon,푸항항 ))))
1304,2023-12-21T10:40:35.000Z,Itaewon,#말레이시아워크샵 #해외워크샵필라테스 게스트 워크샵 잘 다녀왔어요!하루님들의 응원과 배려 덕분에마음 편하게 즐길 수 있었어요🥰50명의 말레이시아 필라테스 선생님들께저의 노하우를 알려드리고여러 방향으로 필라테스에 대한진득한 대화를 나눠볼 수 있었어서감사한 시간들이었습니다💓앞으로도 하루필라테스에서 하루님들을 위해공부하고 움직임을 연구하는 지애쌤으로자리지키고 있을게요🔥🤭🔥
1305,2023-12-21T10:25:24.000Z,Itaewon,연말즐기기
1306,2023-12-21T10:00:30.000Z,Itaewon,스타일업 타투 다른 곳에서 받으신 전구 타투를 스타일업 한 작품...#styleup #coveruptattoo #스타일업타투 #전구타투 #finearttattoo #서울타투 #서울타투샵 #이태원타투 #이태원타투샵 #팔타투
1307,2023-12-21T09:55:19.000Z,Itaewon,#메리크리스마스🎄🎅
1308,2023-12-21T09:54:44.000Z,Itaewon,".🥢#staffmeal#스텝밀 .예약은 DM 주세요~!.DM for Reservations! .맛있는 술 맛있는 안주. 인스테드 서울..Reservations: DM @instead_seoul or Call 07086660661.예약은 DM @instead_seoul 또는 전화: 07086660661(전화 예약 문의는 영업시간에 만 가능하며, 서비스가 바쁠 시 경우에 따라 연결이 어려울 수 있습니다. DM으로 예약/문의 주시면 보다 신속한 응대가 가능합니다! 감사합니다!).INSTEAD™ 다이닝 • 와인 • 샴페인 • 위스키 • 음악서울특별시 용산구 이태원동 180-16 1F(보광로 55길 3 1층)영업시간 화요일 ~ 일요일 (평일 18:00~ / 주말 15:00~).Opening HoursTUE ~ FRI (18:00 ~ )SAT ~ SUN (15:00 ~)Closed Mondays .#와인 #wine #instapic #instagood #먹스타그램 #맛스타그램 #술스타그램 #크리스마스 #연말모임 #맛집추천 #맛집 #champagne #깐풍기 #팔보채 #양장피 #좋아요 #like #와인바 #와인바추천 #와인스타그램 #이태원술집 #이태원맛집 #winebar #인스테드 #instead #insteadseoul #인스테드서울 #itaewon #staffmeal #스텝밀"
